id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365
21490894,BRIGHT SUNNY LOFT,56411266,Colin,Brooklyn,Bedford-Stuyvesant,Private room,60,3,0,,1,0
17249755,Bedstuy/Bushwick - Fully Renovated One Bedroom,11638358,Jeremy,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,4,77,2019-06-16,2,100
20573565,Spacious room in central Brooklyn location,125692898,Andrea,Brooklyn,Bushwick,Private room,70,2,2,2017-09-04,1,0
34999128,Nice and cozy ✌ holiday apartment✿,255222056,Alex,Manhattan,Midtown,Entire home/apt,195,5,12,2019-07-01,1,6
9461660,Room in a Historic Old Brownstone,11611066,Nazgol,Manhattan,Harlem,Private room,90,1,0,,1,0
7840953,Large Lofted Brooklyn Studio,7579910,Christine,Brooklyn,Bedford-Stuyvesant,Entire home/apt,105,30,5,2018-12-31,1,363
36200778,Cozy bedroom in BUSHWICK by GATES stop J Train!!!,272127488,Jim&Daniela,Brooklyn,Bushwick,Private room,55,1,0,,2,276
29900395,Your Manhattan Home: 12 mins to NYC,213781715,Anting,Brooklyn,Greenpoint,Private room,119,1,0,,33,365
28587071,Private Bedroom in Queens at St. John's University,215759678,Andrew,Queens,Jamaica Estates,Private room,35,2,30,2019-07-03,1,233
17829241,All in one place (A),74179880,Silvia,Brooklyn,East New York,Private room,75,3,71,2019-06-10,8,360
36038003,Modern & Hip Building-Lower East Side- Elevator!,4239407,Steve,Manhattan,Lower East Side,Entire home/apt,209,3,0,,2,5
21730105,Large & Private Bedroom in Fort Greene,14294841,Waahid,Brooklyn,Fort Greene,Private room,75,2,0,,1,0
34109512,Beautiful Apartment in Luxury building,156853666,Helen!,Manhattan,Hell's Kitchen,Entire home/apt,225,3,8,2019-06-14,1,49
27159664,Beautiful Sunny Private Bedroom in Brooklyn (JMZ),53365451,Brigid,Brooklyn,Bedford-Stuyvesant,Private room,50,6,2,2019-01-01,1,0
29165306,15% Discount - Cozy Room in LES with Backyard,219782181,Vince,Manhattan,Lower East Side,Private room,80,1,22,2019-06-17,3,123
212109,2-bedroom share in heart of Greenwich Village!,666271,Susan,Manhattan,West Village,Private room,80,90,9,2019-06-30,1,338
28489062,Cozy 2 Bedroom by the Park !,20104851,Scott,Brooklyn,South Slope,Entire home/apt,195,4,22,2019-06-25,1,67
19431893,Nice small room NYC (5 min from LaGuardia Airport),136230287,Jhon,Queens,East Elmhurst,Private room,40,1,16,2017-11-20,1,0
34253845,Bedroom w full kitchen & living room - no stairs!,258243498,Ben,Brooklyn,Williamsburg,Private room,100,1,4,2019-06-02,3,365
3979613,ECO-CHIC PALLET DESIGN APARTMENT,20625992,Christian,Queens,Jackson Heights,Entire home/apt,200,2,0,,1,364
23879304,Beautiful room,179416315,Elizabeth,Bronx,University Heights,Private room,60,2,7,2019-01-01,2,156
29966943,Your Home Away From Home,225309985,Ashley,Bronx,Fordham,Entire home/apt,98,2,30,2019-05-24,1,327
28151027,"Home sweet home
&(QTPOC artistic safe space)",24614094,Naomi,Brooklyn,Bedford-Stuyvesant,Private room,40,1,16,2019-06-16,2,310
36265970,Comfortable Brooklyn room close to Manhattan!,242573463,Filipe,Brooklyn,Bedford-Stuyvesant,Private room,77,2,0,,7,150
18404432,2 bedroom apartment & private backyard,104170260,Lauren,Queens,Astoria,Entire home/apt,99,4,1,2017-07-09,1,0
31502830,Flatiron Designer Loft! Private Elevator! 3BR/2BA,231295106,Sam,Manhattan,Gramercy,Entire home/apt,199,3,20,2019-06-16,1,123
1240594,Private room 2nd Fl near C&A line and 15mins JFK,6762657,Yvette,Brooklyn,Cypress Hills,Private room,42,3,28,2018-01-01,2,355
16339429,Quiet Room in Unique Carroll Gardens,106977720,Kristan,Brooklyn,Carroll Gardens,Private room,50,2,2,2017-03-02,1,0
35619415,Gorgeous Central Park Sanctuary,267980502,Yinelda,Manhattan,Upper West Side,Entire home/apt,150,4,0,,1,317
17606850,Spacious 2 BR Bedford Stuyvesant Bklyn NY,119669258,Alvin,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,2,77,2019-06-24,1,88
16081134,Well connected private room,24630962,Ercio,Brooklyn,Williamsburg,Private room,70,10,17,2018-03-13,1,0
148201,NYC - Sunny Greenwich Village 1br,715807,John,Manhattan,Greenwich Village,Entire home/apt,175,3,18,2013-05-31,1,0
17407264,"Small Basic Room in Great Area: Long Term, 2 beds!",117699517,Leo & Family,Queens,East Elmhurst,Private room,49,4,2,2018-12-13,1,355
7311209,SUPER HUGE ROOM IN GREENPOINT BK,1641537,Lauren,Brooklyn,Greenpoint,Private room,53,7,7,2016-03-09,2,0
9804814,Cozy Midtown East apt,10487850,Nael,Manhattan,Midtown,Entire home/apt,230,1,0,,1,0
35868596,LOFTED BED IN CONVERTED FACTORY LOFT NEAR 2 METROS,35606248,Blake And Madia,Brooklyn,Bushwick,Private room,63,2,0,,5,358
31463824,"Studio at Battery Park, Downtown Manhattan",21229164,Alex,Manhattan,Battery Park City,Entire home/apt,115,1,12,2019-06-30,1,0
14322182,Greenpoint amazing private room,15235299,Hai-Hsin,Brooklyn,Greenpoint,Private room,60,3,52,2019-05-05,2,0
60794,"Bright and spacious, garden below!",293394,Rachel,Manhattan,Upper West Side,Entire home/apt,195,4,4,2017-08-25,1,0
21985066,Crown Heights Comfort: Cozy Room & Warm Livingroom,52610301,Jason,Brooklyn,Crown Heights,Private room,43,1,5,2018-01-01,1,0
7492539,urban cottage,6004716,Rosalyn,Queens,Astoria,Private room,75,1,0,,1,0
17431995,2 bedroom apt. in Manhattan-Gramercy apt building,117932348,Deborah,Manhattan,Gramercy,Entire home/apt,155,20,25,2019-07-05,2,62
32595081,13ft Ceilings > Prime Historic Brownstone Brooklyn,19807856,Jack,Brooklyn,Clinton Hill,Entire home/apt,200,2,6,2019-06-30,1,76
30848952,Cozy private room in the Upcoming Bronx,230646296,Cesar,Bronx,Concourse Village,Private room,34,2,2,2018-12-26,1,0
19546150,Studio Apartment.,137270801,Jose,Queens,Ozone Park,Private room,100,1,0,,1,0
23940102,BRAND NEW PRIVATE STUDIO 5 BLOCKS TO CENTRAL PARK!,80262218,Laila,Manhattan,Upper East Side,Entire home/apt,125,30,5,2019-05-14,3,283
1476238,Spacious Midtown 1BR Apt - 4.5 Stars/21 Reviews,7324189,Buke,Manhattan,Midtown,Entire home/apt,300,15,6,2018-11-07,2,98
29516678,Harlem Heights Pearl Suite,39174150,Keanna,Manhattan,Harlem,Private room,100,1,13,2019-06-11,3,71
31673405,Sunny 2 bedroom in Central Brooklyn!,121842697,Lo,Brooklyn,Crown Heights,Entire home/apt,200,5,14,2019-06-22,1,96
1024113,"Lovely room in East Williamsburg, NY",2120889,Megan,Brooklyn,Williamsburg,Private room,63,2,0,,1,66
31467371,J-m-l train 20 mint to city 20 to jfk  clean 4/20,235734225,Khaled,Brooklyn,Bushwick,Private room,130,2,6,2019-06-10,1,356
4645824,"Room in front of Prospect Park, 1 block to subway",1660261,Andres Mekos,Brooklyn,Prospect-Lefferts Gardens,Private room,40,6,10,2019-04-15,1,0
25355807,Cozy bedroom approx 5 minutes from JFK.,123506305,Kisha,Queens,Springfield Gardens,Private room,92,1,0,,3,180
22730298,Spacious King size Apartment near Prospect Park,131827796,Rose,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,130,3,36,2019-06-25,1,132
27936839,Big & Sunny room w/toilet in Williamsburg,1472433,Marcos,Brooklyn,Williamsburg,Private room,110,1,3,2019-06-11,2,173
33853889,Private Spacious Bedroom in lush green Fort George,45776423,Aman,Manhattan,Washington Heights,Private room,35,3,3,2019-06-14,1,5
34755841,"Your own private, fully furnished large room.",262116941,Paul,Manhattan,East Harlem,Private room,65,7,0,,1,151
30792215,Room steps from Times Square,192754619,Liza,Manhattan,Hell's Kitchen,Private room,159,1,1,2018-12-30,1,189
29243359,Shared Apt living-room w/pull out click open couch,220322871,Elisa,Manhattan,Upper East Side,Shared room,75,1,1,2018-10-22,1,365
17792856,Cute bedroom available near subway in Astoria!,73610315,Kerstin,Queens,Astoria,Private room,53,2,14,2018-05-17,1,0
35711784,Private 1BR Apt 3min from Times Square,268352337,Logan,Manhattan,Hell's Kitchen,Entire home/apt,250,1,0,,2,360
34939305,Sunny East Village Room Across from the Subway,126012313,Madison,Manhattan,East Village,Private room,78,2,7,2019-07-06,1,1
17512282,Amazing Apartment | Skyline Views,3191545,Kyle,Manhattan,Murray Hill,Entire home/apt,150,30,1,2017-05-26,23,365
19564437,Sunny BK Bedroom with Private Bathroom and Balcony,6313371,Ashley,Brooklyn,Clinton Hill,Private room,90,3,0,,1,0
14534676,"Private room in SUNNY gorgeous apt in Brooklyn,NYC",7156036,Ahmed,Brooklyn,Flatbush,Private room,95,6,2,2019-01-02,1,249
30377654,Greenpoint Creative's Apartment,2011313,Ariana,Brooklyn,Greenpoint,Entire home/apt,100,7,3,2019-06-10,1,6
9516142,In the Heart of Williamsburg,42597922,Al,Brooklyn,Williamsburg,Entire home/apt,149,1,87,2019-06-16,1,151
1281023,Your private bedroom in the Upper East Side!,6970732,Sullivan,Manhattan,East Harlem,Private room,150,3,18,2019-05-04,1,0
35065083,Best views in the city is here,3398621,Nikita,Brooklyn,Brooklyn Heights,Entire home/apt,140,2,1,2019-06-10,1,0
15729325,Cozy Bedroom in a great location.,101632253,Linnette,Manhattan,East Harlem,Private room,100,3,20,2018-06-10,1,188
24245265,Cozy Room For Two/ Steps to Train/Coffee included!,79913651,Darryl,Manhattan,Harlem,Private room,54,2,26,2019-05-03,4,157
3594408,Bedr w Priv Bathr+Balc 15m frm city,6150064,Sonya,Queens,Astoria,Private room,85,2,2,2015-08-25,1,0
4241028,Private Studio Apartment ,22006854,Kishorie,Queens,Jamaica,Entire home/apt,89,1,352,2019-06-16,1,359
35855969,Stunning bedroom!! Walking to Central Park!!!,130617332,Haley,Manhattan,Harlem,Private room,80,3,0,,3,187
34653572,Bright room in newly renovated duplex apartment,3042136,Jenni,Brooklyn,Red Hook,Private room,99,2,1,2019-06-30,3,8
8427772,The real deal 2 blox away from CP!,21737404,Miklos,Manhattan,Harlem,Private room,99,4,2,2015-10-26,1,0
32466401,Sonder | The Nash | Modern Studio + Rooftop,219517861,Sonder (NYC),Manhattan,Murray Hill,Entire home/apt,172,29,2,2019-05-30,327,338
9832827,Full apartment,50638417,Nany,Manhattan,East Harlem,Entire home/apt,110,5,70,2019-06-28,2,310
13920697,Brownstone apt in Bklyn w/ gorgeous natural light,29513490,Whitney,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,2,4,2017-01-02,1,0
29727132,Amazing one bedroom for a getaway in Brooklyn,44358422,Akeema,Brooklyn,Flatbush,Private room,38,1,2,2018-11-26,1,238
11697308,Spacious 1 BR Upper East Side,61391963,Corporate Housing,Manhattan,Upper East Side,Entire home/apt,125,30,8,2019-05-31,91,343
31731555,Spacious Bedroom with King Bed in Light-Filled Apt,2278050,Jill Laurie,Manhattan,Upper West Side,Private room,80,5,3,2019-04-30,1,188
268481,Resort-like living in Williamsburg,1380703,Vishal,Brooklyn,Williamsburg,Entire home/apt,290,30,1,2013-09-24,1,0
27540139,STUDIO IN VILLAGE CHARM~PERRY STREET!,200380610,Pranjal,Manhattan,West Village,Entire home/apt,188,30,0,,65,326
27670819,"Large BR in beautiful 2BR artist loft, best of NYC",112545065,Diana,Brooklyn,Bushwick,Private room,50,7,1,2019-05-24,2,55
26126570,Two bedroom apartment with all amenities,673215,Jessica Rose,Manhattan,Harlem,Entire home/apt,200,5,0,,2,39
1691188,4 bedroom 2Bath apt Maspeth Queens,8934751,Mike,Queens,Maspeth,Entire home/apt,200,4,24,2019-06-01,2,157
18347330,Sunny One-Bedroom Apartment in Brooklyn,36678842,Danny,Brooklyn,Crown Heights,Entire home/apt,150,3,2,2018-01-02,1,0
12901480,Artistic pad in East Williamsburg!,70674019,Jack,Brooklyn,Bushwick,Entire home/apt,179,7,117,2019-06-26,2,137
12086351,Peaceful Private Room In Warm Brooklyn Apt,4462547,Ryan,Brooklyn,Prospect Heights,Private room,37,180,0,,1,0
16603823,"Luxury bedroom in a Cozy, Relaxed NYC Atmosphere!",109551284,Saphira,Manhattan,Upper West Side,Private room,120,5,11,2019-05-23,2,134
19942242,Home away from home.,141322867,Peggy,Brooklyn,Flatlands,Private room,46,2,4,2017-08-12,1,4
19979903,Jolly Bedroom! 3 minute walk to Astoria Ditmars!,135845936,Claire,Queens,Ditmars Steinway,Private room,75,3,2,2017-12-04,1,0
7193201,Private RM in Heart of East Village,33739627,Natasha,Manhattan,East Village,Private room,99,1,4,2015-10-24,1,0
27125757,Artsy Brooklyn Gem-1 min to subway & Prospect Park,8052047,Kristiina,Brooklyn,Prospect-Lefferts Gardens,Shared room,47,2,10,2018-11-04,1,0
5192219,Metro Retreat  - - Harlem,26856159,Glenda,Manhattan,Harlem,Private room,58,1,194,2019-06-22,3,307
21308528,East Village/Lower East Side Artsy Flat,51547093,Kai Chieh,Manhattan,Lower East Side,Shared room,68,1,5,2018-03-09,2,0
33042347,★★ Spacious Single House | Close to Everything! ★★,16637631,J.C & Johanna,Brooklyn,Williamsburg,Entire home/apt,260,1,24,2019-07-05,1,45
11782120,Times Square Two Bedroom,40219037,Ziv,Manhattan,Hell's Kitchen,Entire home/apt,200,4,107,2019-06-26,1,203
35281242,Magical Room In the heart of Greenwich Village,141425524,Nickolas,Manhattan,Greenwich Village,Private room,200,7,0,,1,15
33295827,Private Room in 4 Bedroom Apartment in Upper West,250771864,Zhou,Manhattan,Upper West Side,Private room,37,50,0,,1,1
32549231,温馨的家,239139334,Fang,Queens,Bayside,Private room,48,1,7,2019-06-21,3,244
9919518,Spacious bedroom in shared 3 bdrm,22954228,Cassandra,Brooklyn,Prospect-Lefferts Gardens,Private room,55,3,0,,2,0
21473648,Must Love Dogs and Tribeca NYC,155944475,Robert,Manhattan,Tribeca,Private room,200,1,0,,1,0
8222951,Artsy Studio near The Brooklyn Museum,19379151,David,Brooklyn,Crown Heights,Entire home/apt,75,3,21,2019-04-08,1,0
7149452,Clinton Hill Apartment,16478353,Ali,Brooklyn,Clinton Hill,Private room,65,14,6,2017-06-21,1,0
23451337,Spacious fully furnished studio apartment,83786650,Bridge,Manhattan,Upper East Side,Entire home/apt,100,30,5,2019-04-30,8,229
30159757,PRIVET ROOM FOR YOUR VACATION NEAR Central Park !!,214137767,Anna,Manhattan,East Harlem,Private room,100,1,13,2019-05-24,1,270
9043722,Lavish 1BR in FiDi + city views,30283594,Kara,Manhattan,Financial District,Entire home/apt,239,30,2,2018-06-10,121,186
22032605,Spacious Attic Room,160899890,Carly,Brooklyn,Midwood,Private room,35,1,2,2018-01-02,1,0
20394608,Hamilton Heights sun filled spacious master BR,75749777,Mykola,Manhattan,Harlem,Private room,49,16,1,2017-08-21,1,0
32018402,Spacious warm clean private room in the Brooklyn,34556469,Zhansaya,Brooklyn,Gravesend,Private room,50,1,0,,2,0
1703834,Your Own Private Room To Sleep In! BEAUTIFUL!,8136206,Rob,Brooklyn,Prospect-Lefferts Gardens,Private room,64,2,108,2019-06-16,2,296
23235762,Bright Brooklyn Heights One Bedroom Apt,32927725,Lee,Brooklyn,Brooklyn Heights,Entire home/apt,200,1,0,,1,0
21265628,Fabulous Room in East Willamsburg!,20583151,Deona,Brooklyn,Bushwick,Private room,95,1,1,2019-05-19,1,89
34896977,Home away from Home.,261995854,Indira,Queens,Richmond Hill,Entire home/apt,120,2,5,2019-07-06,1,356
27735126,Cozy shared place by Central Park Manhattan,209386156,Abraham,Manhattan,East Harlem,Shared room,49,2,60,2019-06-22,9,109
16414081,15 min to NYC-CITY VIEWS FROM ROOM! Safe/warm home,3722715,Laura,Brooklyn,Bedford-Stuyvesant,Private room,58,1,16,2019-01-18,2,8
9902343,Cozy Williamsburg,5325431,Bil,Brooklyn,Williamsburg,Private room,68,2,0,,1,0
30369652,Central Park Loft,93717558,Abe,Manhattan,Upper West Side,Entire home/apt,175,2,17,2019-06-20,1,27
19121957,Big private room in huge artsy Williamsburg loft,42405567,Chris,Brooklyn,Williamsburg,Private room,90,2,13,2019-06-10,2,7
34317924,Sonder | The Biltmore | Bright 1BR + Workspace,219517861,Sonder (NYC),Manhattan,Theater District,Entire home/apt,154,29,0,,327,343
33967235,Skyline view 1BR condo with balcony,8485868,Jake,Brooklyn,Bushwick,Entire home/apt,150,3,0,,1,17
32240873,Sonder | Stock Exchange | Classic Studio + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,196,2,9,2019-06-18,327,318
9944710,Cozy Room in the heart of Hell’s Kitchen!,51108205,Alyssa,Manhattan,Hell's Kitchen,Private room,66,2,0,,1,0
6332130,Lefferts Apt in Brownstone @ Park,21725994,Tim,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,95,2,77,2019-06-18,2,83
3431378,Luxe Tuscan Suite Private Room,17292935,Anne,Bronx,Mott Haven,Private room,55,1,231,2019-06-22,2,16
15411988,Honey and milk - A creative studio apartment.,98714463,Georges,Manhattan,Hell's Kitchen,Private room,110,3,94,2019-06-24,1,26
11610515,Opening my space while I travel,19479273,Ryan,Brooklyn,Bushwick,Private room,45,1,0,,1,0
33717575,Large studio for 2,254164653,Cedar,Manhattan,Hell's Kitchen,Entire home/apt,150,7,4,2019-06-23,1,213
31595389,Private Cozy&Quiet Bedroom 1min from central park,47038126,Brigitte,Manhattan,Upper West Side,Private room,110,1,2,2019-06-18,2,72
13830463,Maria and Yiannis East Village studio,20549983,Ioannis,Manhattan,East Village,Entire home/apt,100,3,18,2019-06-10,1,20
26816742,Cozy living room in the center of Manhattan,42730216,Tatjana,Manhattan,Upper East Side,Shared room,150,3,2,2019-06-19,2,142
15728780,"SOMMwhere in NYC/ a unique, conscious artists loft",148108,Fatima,Manhattan,Lower East Side,Private room,333,1,40,2019-06-10,2,62
31139974,3 bedroom apartment for your perfect stay,44477551,Sammy,Brooklyn,Midwood,Entire home/apt,250,3,0,,1,101
5845124,Beautiful Astoria Apartment,30346554,Kristin,Queens,Astoria,Private room,75,2,6,2016-06-06,1,0
16396640,Wonderful UES Studio...,107416436,Eddie,Manhattan,Upper East Side,Private room,70,7,1,2017-01-02,1,0
22209583,Spacious sanctuary + private bath in hip Bedstuy,162291393,Olya,Brooklyn,Bedford-Stuyvesant,Private room,98,1,26,2018-11-25,1,73
13388649,Spacious Private Home - 20m to Manhattan,1544804,Michelle,Queens,Astoria,Entire home/apt,99,1,185,2019-06-19,1,211
25277640,The Greenwood - One Bedroom Garden Apartment,190962476,Teresa,Brooklyn,Sunset Park,Entire home/apt,155,3,26,2019-07-06,1,67
3476431,Charming Fort Greene Studio,4374828,Michelle,Brooklyn,Clinton Hill,Entire home/apt,110,3,39,2019-01-01,1,0
9253505,Spacious room in Midtown East,3001268,Tianni,Manhattan,Midtown,Private room,99,1,0,,1,0
22496369,Pleasant & Low-priced place  in Manhattan,23719409,Carlina,Manhattan,Harlem,Private room,60,1,41,2019-06-22,4,132
31979292,Oceanfront Beach Bungalow,4955499,Samantha,Queens,Rockaway Beach,Entire home/apt,200,1,4,2019-04-28,1,124
4430645,Brooklyn Townhouse Duplex,819257,Nina,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,7,0,,1,0
32587918,One Bedroom Apartment in Central of Midtown.,211549023,Studioplus,Manhattan,Midtown,Entire home/apt,260,2,2,2019-05-29,13,259
21967523,Comfy 1 bedroom in the heart of HARLEM,160379705,Jamesetta,Manhattan,Harlem,Private room,35,2,7,2018-01-03,1,0
7627784,Modern & Stylish HK Private Bedroom,6684858,Jd,Manhattan,Hell's Kitchen,Private room,150,3,17,2019-05-24,1,364
9958442,NYC 2BR ap for HOLIDAYS in the CITY,10558287,Julian,Manhattan,Kips Bay,Entire home/apt,199,10,0,,1,0
35652334,"Rooms in the new hipster area of Brooklyn, NYC 2",266998393,Hector,Brooklyn,Bushwick,Private room,40,3,1,2019-07-02,3,96
27137301,"Bright, modern duplex w/ rooftop deck  & balcony",9736367,Katie,Brooklyn,Bedford-Stuyvesant,Private room,46,3,5,2019-04-22,1,0
36315267,"Great Soho Apartment "" Renovated & Clean """,138379336,Karin,Manhattan,SoHo,Entire home/apt,285,5,0,,1,365
32725337,Ayo's Abode 2,241694782,Karin,Brooklyn,Bedford-Stuyvesant,Entire home/apt,160,1,6,2019-05-05,2,68
30131273,Private shared space TV/WiFi included bus/train,226410935,Ninosca,Manhattan,Washington Heights,Private room,40,3,23,2019-07-01,1,129
28130741,"Renovated, Stylish Apt! Next to Prospect Park",6109032,Claire,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,104,3,11,2019-03-25,1,0
32494991,Brand New 2 bed 1 bath in the UES #6129,113805886,Yaacov,Manhattan,Upper East Side,Entire home/apt,206,30,0,,33,217
10614204,Bright Clean North Central Park,13620283,Brenn,Manhattan,Harlem,Entire home/apt,135,3,16,2019-01-01,1,0
730480,Private Bedroom in Sunny Brooklyn Apartment,3798686,Jonathan,Brooklyn,Sunset Park,Private room,66,3,51,2019-05-30,1,329
5663222,Elegant Private Studio - Town House,29358602,Lillybeth & Crystal,Manhattan,Harlem,Private room,90,1,151,2019-06-30,1,129
18670480,Sunny Art + Plant Brownstone Apartment,6356476,Alexandra,Brooklyn,Bedford-Stuyvesant,Entire home/apt,116,2,0,,1,0
17106473,Contemporary 3BR w Nursery in Brownstone Brooklyn,14927662,Michael,Brooklyn,Carroll Gardens,Entire home/apt,100,4,4,2018-11-25,1,15
